Density_uncert,Density_values,Dyn_G_horz_uncert,Dyn_G_horz_values,Dyn_G_vert_uncert,Dyn_G_vert_values,Eff_Por_uncert,Eff_Por_values,KIC_uncert,KIC_values,MD,Perm_uncert,Perm_values,Pois_xy_uncert,Pois_xy_values,Pois_zx_uncert,Pois_zx_values,RHOB_Recon_uncert,RHOB_Recon_values,Static_E_horz_uncert,Static_E_horz_values,Static_E_vert_uncert,Static_E_vert_values,Tensile_Strength_uncert,Tensile_Strength_values,VPV_Recon_uncert,VPV_Recon_values,unique_well_id
0.0,2.532,327005.70124361984,2572078.376537075,279152.4108045321,2029007.101082996,0.005012455561519515,0.053383035615059665,110.9254339981022,2515.0026057702944,5390.0,70.73494561588058,1136.2960514681577,0.029478098402277633,0.1578450085895315,0.029478098402277633,0.1578450085895315,0.0,2.532,604810.5253973785,5956136.219949036,535055.0082142372,4698551.488763324,106.61767806657338,1622.3439263190749,474.1981813325365,15412.58672072031,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.514,326574.0235184242,2503771.4174543344,276107.87974993075,1957338.5607022028,0.00501221647093852,0.05656150901827282,110.96522007065543,2502.872299219236,5390.5,70.78106671067752,1284.626661158787,0.02947977307242801,0.14860934358562222,0.02947977307242801,0.14860934358562222,0.0,2.514,604886.7561883338,5751710.488581331,528467.5045999708,4496434.7187659675,106.89420025481834,1592.1715580242926,474.4771263728344,15255.043736436613,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.517,326871.6258405467,2505196.4017268657,273900.9376624853,1944182.1643975307,0.005012241729959829,0.05601050415257184,110.957174538601,2498.8030036262035,5391.0,70.77071117569984,1256.1595297591732,0.029479459078918555,0.14774105113832,0.029479459078918555,0.14774105113832,0.0,2.517,604871.3393821573,5750633.502851859,523498.1442584398,4462835.361939992,106.8383317286997,1598.4333941238854,475.06692810186007,15296.637349894925,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.526,324797.91107853205,2506188.183728417,268123.17066211416,1920014.10897136,0.005012435126502132,0.054470356702605895,110.94274182181722,2520.4613603594507,5391.5,70.76227189464521,1188.8462997591887,0.029478632209191016,0.1551103609350695,0.029478632209191016,0.1551103609350695,0.0,2.526,604843.685302887,5789847.874955475,515474.3497842958,4435656.3808286665,106.73804719613827,1610.9578191041828,474.3066742374354,15342.808792801106,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.532,323240.23073809803,2507830.9624506123,264807.63760347257,1908517.5493491357,0.005012566448479412,0.05344567145142811,110.93364839823047,2537.5432944054214,5392.0,70.75326374806521,1145.351171864306,0.0294781317982839,0.160867116699127,0.0294781317982839,0.160867116699127,0.0,2.532,604826.2628751552,5822516.997097678,511476.9914785921,4431070.529365229,106.67482059195336,1619.0646539836996,473.71832608576966,15370.647780630405,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.534,324341.15717664745,2522807.5649597407,266444.9276306574,1925417.2918576207,0.005012531322020239,0.05304974619402905,110.92486960236616,2528.991169407135,5392.5,70.73473358553584,1123.2235103304265,0.029477950809787042,0.15930595331294004,0.029477950809787042,0.15930595331294004,0.0,2.534,604809.444133105,5849411.658241498,513099.1863164991,4464295.458124436,106.61375094379322,1624.5811283550704,474.26113788166526,15415.970628681676,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.533,327870.17842176586,2552697.9280343293,272687.7065477996,1970943.8003144467,0.005012363741807964,0.053115329910030554,110.91557561668257,2498.5263999153494,5393.0,70.70890263420065,1115.3114310433093,0.02947798602570648,0.15161595254550375,0.02947798602570648,0.15161595254550375,0.0,2.533,604791.6393121725,5879455.311908376,520008.2132001995,4539540.644025554,106.5490645075764,1628.745700519714,475.9342246415275,15482.343986266695,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.534,330746.03287524136,2591816.819747387,279320.81581590953,2028511.51243822,0.005012303378949448,0.052878280457252486,110.90809462790753,2479.06057592017,5393.5,70.69063937305691,1098.879440857066,0.029477885264169227,0.1478660533227518,0.029477885264169227,0.1478660533227518,0.0,2.534,604777.3084172755,5950117.087637918,528981.1350796912,4656919.0078044515,106.49697198646433,1633.528191338693,476.99966245375833,15531.6192247123,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.54,328027.5402276272,2612030.4885734,279338.5509914554,2056224.8228053416,0.005012556772455146,0.05195856516763762,110.90859606350662,2516.637752795848,5394.0,70.7038386527019,1071.6927212069947,0.02947747722783159,0.16063842856449637,0.02947747722783159,0.16063842856449637,0.0,2.54,604778.2689686695,6063245.923240769,534409.0903379588,4773067.094232203,106.50046432997046,1635.962410424894,474.354876655377,15486.354668299411,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.549,324885.78640014434,2634293.811544011,279533.0647468485,2091372.2187402511,0.005012718076875038,0.05042798940868813,110.89381490819852,2561.416881848762,5394.5,70.6803006574005,1011.4085876071167,0.0294768709304046,0.1754419183209847,0.0294768709304046,0.1754419183209847,0.0,2.549,604749.9553299758,6192918.742524781,540922.8899088217,4916573.14543851,106.39747668503236,1647.3259707212976,472.4244734257363,15518.573210432907,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.547,323766.39930801233,2627352.5035808296,279430.22563351586,2090462.8719540138,0.005012707982199132,0.05080499711619744,110.8988588199128,2575.4031591711832,5395.0,70.69410448645088,1029.706609984091,0.02947700415900191,0.17837885596175865,0.02947700415900191,0.17837885596175865,0.0,2.547,604759.6167822535,6192033.274755681,542657.5407828749,4926714.494967407,106.43262977907554,1642.9338412679501,471.84679520483314,15487.19079533491,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.542,324399.5188860843,2619179.825491307,280083.03910451266,2083878.0932017257,0.0050126579841752806,0.05169713238759556,110.90993923563133,2567.0257225310647,5395.5,70.71727618517822,1069.149762564808,0.029477351028387635,0.17479295450564566,0.029477351028387635,0.17479295450564566,0.0,2.542,604780.8419667153,6153988.011141027,542735.3751340818,4896250.603884093,106.50981862104769,1634.4522581405542,471.95382485139663,15441.384099974726,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.544,327231.09423554933,2654063.0701852394,285252.3433355351,2130091.9864407517,0.0050126215920004305,0.051292692767254525,110.90145510530718,2544.217855971943,5396.0,70.696182391303,1046.6235784802498,0.029477196299262667,0.1703479410581958,0.029477196299262667,0.1703479410581958,0.0,2.544,604764.5899953907,6212354.499259778,548790.91378772,4985897.541190992,106.4507204567577,1640.298863295327,472.78750898456894,15491.401507597526,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.551,329205.77081488085,2698045.9845238253,289299.6264654255,2181759.7335696802,0.0050126517214996134,0.0500074039344225,110.88350179672918,2533.8516795424052,5396.5,70.65465599935115,987.4131636809275,0.02947672769110511,0.1705104842826927,0.02947672769110511,0.1705104842826927,0.0,2.551,604730.2017807559,6316182.223923915,554257.8518022462,5107545.28465825,106.325569176871,1653.9082228387815,473.3282495839102,15578.72519832241,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.549,329433.0942533084,2688243.4404339883,286680.21381710394,2155079.3432272226,0.005012656129419182,0.050370141008146234,110.88947327664692,2529.0291674446694,5397.0,70.66651587817742,1003.5101641486078,0.02947685864422511,0.16810553428585126,0.02947685864422511,0.16810553428585126,0.0,2.549,604741.6393012992,6280304.080557158,548370.7669656024,5034720.215297673,106.36721004720093,1650.271281933338,473.6054128024097,15556.959839122213,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.535,327235.0858450526,2608725.3755705203,278078.7125808027,2046698.6940033955,0.005012590978918767,0.05291656151236545,110.92618341431795,2531.8188314991335,5397.5,70.74209444366167,1121.5281881711608,0.029477884354975507,0.1629987955758918,0.029477884354975507,0.1629987955758918,0.0,2.535,604811.9611277373,6067888.939553563,533443.675741676,4760616.232065399,106.62289238795613,1623.9536660697627,473.32674309714014,15395.289396391781,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.525,325452.56578217715,2558899.559201477,274117.2875313952,1990485.3608331059,0.00501253085267187,0.0547373278645388,110.95320312590893,2539.088711201004,5398.0,70.78902434098103,1210.4078051742767,0.02947876084522966,0.1613624531551966,0.02947876084522966,0.1613624531551966,0.0,2.525,604863.7296492921,5943619.7389039565,527724.9551613991,4623349.923253285,106.81074478696873,1604.500733821942,472.64945162842304,15273.603853000322,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.522,325942.6932176242,2565295.9077514866,277366.3377953688,2012772.5670676914,0.005012460900741205,0.055258718506505246,110.95763674030205,2537.738797507487,5398.5,70.7934769807491,1233.9730427981929,0.029479030295073955,0.1606963525492656,0.029479030295073955,0.1606963525492656,0.0,2.522,604872.225030998,5955059.206673415,533579.0663052157,4672435.554213382,106.84154195875259,1599.8916681295707,472.4664800001502,15252.865128214287,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.523,327144.2802067591,2595487.173461573,283285.1407560971,2067479.0168853267,0.005012404976306312,0.05504965586003699,110.95010121218698,2535.617537558245,5399.0,70.78038785722528,1220.8383609952762,0.029478910212788315,0.1613224963771832,0.029478910212788315,0.1613224963771832,0.0,2.523,604857.7861101333,6028395.287198706,543984.1978257663,4802019.786193424,106.78919344560074,1603.306242287409,472.4831586717145,15283.419374478053,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.524,328062.0210601951,2610669.611775651,285598.6466563924,2089368.5299597015,0.0050123939487419274,0.05485512591354244,110.94603034030008,2530.1594586645892,5399.5,70.7728507377483,1209.9196825467545,0.029478808657346683,0.16053442520921835,0.029478808657346683,0.16053442520921835,0.0,2.524,604849.9861255351,6059543.914626456,547304.689574444,4849568.211934023,106.7609043321752,1605.9396479213683,472.7492486255495,15304.212582245622,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.524,328646.1864854286,2614376.827933817,285327.0413568116,2087300.7529724275,0.005012402410546288,0.05485239027908847,110.9466742710416,2524.804726058296,5400.0,70.77286140102741,1209.514744263793,0.029478811703880715,0.15907991926454812,0.029478811703880715,0.15907991926454812,0.0,2.524,604851.2199151749,6060543.365297269,545796.5017836877,4838696.776472224,106.76537953565213,1606.0848225967522,473.0242674572895,15306.048432261721,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.521,329168.10640277143,2615469.6338660438,285565.56990853307,2085904.757483155,0.00501236293907845,0.05538249332175234,110.95339034576826,2522.272936226779,5400.5,70.78058689817547,1234.4010746424797,0.029479093680762708,0.15746634010290841,0.029479093680762708,0.15746634010290841,0.0,2.521,604864.0883824361,6054636.1295224475,545420.1010969579,4828729.0908945445,106.81204542510365,1601.0164887022097,473.056821780278,15279.43104658556,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.515,328314.26742066076,2612376.5446704268,288715.97303903167,2106510.4045795184,0.005012216609436132,0.05643624674285249,110.96187273696331,2538.097562403822,5401.0,70.78785794752724,1283.8738597947179,0.029479663372168927,0.16004692568778223,0.029479663372168927,0.16004692568778223,0.0,2.515,604880.3419570731,6060958.7587676,553294.9599526016,4887301.837523594,106.87095927919287,1591.1162900753607,472.0610837324487,15229.43330003911,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.512,324912.8618676464,2610067.0935747973,293796.23923679034,2156139.3002131316,0.005011925190187833,0.05688930662040377,110.94889350561613,2589.1696470878624,5401.5,70.76281932586595,1297.7981391190892,0.029479862656095965,0.17179135627512002,0.029479862656095965,0.17179135627512002,0.0,2.512,604855.4720674066,6116908.1190981455,569699.5899802898,5053090.789829668,106.78080158092541,1590.1115573087195,470.36266943425073,15253.955668856002,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.517,323140.9532051991,2653912.1834934144,305925.0691359979,2285343.977461648,0.005011482221280261,0.05577611457964693,110.89796148259676,2640.3415042573197,5402.0,70.68422506377095,1221.7713081972624,0.02947914186020605,0.1853347390634076,0.02947914186020605,0.1853347390634076,0.0,2.517,604757.8979403509,6291548.61103673,598541.7404356047,5417795.2143892655,106.4263765986579,1611.022991077615,469.793808734186,15457.336926304344,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.528,321996.15405078046,2707861.180996767,315995.9253702696,2411269.1144167255,0.005011152780781118,0.05360752070989882,110.84008958059319,2682.8058955588576,5402.5,70.59681080361892,1100.4273631471256,0.02947802392202332,0.19842786917703706,0.02947802392202332,0.19842786917703706,0.0,2.528,604647.0638691889,6490352.6103383405,622517.1681135432,5779464.213605676,106.02241911891868,1641.1469663064227,469.31572030644725,15709.959144354685,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.531,320802.3609197672,2711210.6299992097,315330.61920084903,2418838.9575890824,0.005011107352510645,0.05303838276700034,110.82828930219826,2701.305290346015,5403.0,70.57837122073822,1071.4602009482214,0.02947776971949473,0.20340170646385056,0.02947776971949473,0.20340170646385056,0.0,2.531,604624.4690318465,6525350.99744796,623584.1270201295,5821669.858447886,105.93988770094762,1648.0359726333484,469.11660368073484,15762.48169095698,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.525,321862.9717187112,2671781.7362301564,302587.6802824946,2286672.5334765664,0.005011628725987949,0.054386191319474475,110.88477401886234,2662.9410580886733,5403.5,70.67216376094814,1159.277896349989,0.029478443066463866,0.19295494078627734,0.029478443066463866,0.19295494078627734,0.0,2.525,604732.6385078221,6374630.445876607,594684.9890808372,5455794.593542288,106.33444193167621,1623.1030766146966,469.59275586013695,15511.526601649184,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.513,323326.1677979557,2611887.0502156857,291525.6822047235,2151139.7665816797,0.0050119415907566725,0.056727537962332236,110.94687144218607,2614.336333883597,5404.0,70.76413488012723,1291.5223285883042,0.02947975980530584,0.1778291668997162,0.02947975980530584,0.1778291668997162,0.0,2.513,604851.5977016318,6152713.496783397,568163.6598024976,5067350.318315499,106.76674980752095,1591.02726510205,469.80416096775207,15253.064044069117,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.506,325074.4343383012,2554725.5833337526,279221.2108577216,2015517.28709761,0.005012224993579795,0.058118179860172176,110.99352077386779,2561.7901392761337,5404.5,70.82446373778735,1375.0474648059676,0.029480714801130847,0.16232439695959205,0.029480714801130847,0.16232439695959205,0.0,2.506,604940.9916059326,5938839.746091291,538949.5774374483,4685369.830574725,107.09052211360537,1570.4428441603134,470.62802667675885,15083.188303396975,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.507,326700.79647772457,2540941.7865651217,274705.5584990957,1969166.8375035478,0.005012309438365372,0.057940020838084506,110.99680910824374,2531.9880995553076,5405.0,70.82821439089545,1366.1601107724016,0.02948063477862173,0.15430816449081455,0.02948063477862173,0.15430816449081455,0.0,2.507,604947.2939456207,5866059.699455994,526670.3519663926,4546050.715549805,107.11331318450367,1572.288682964121,472.06999027192495,15093.747458385704,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.508,326079.82276859164,2525824.269455967,271729.8215187688,1942750.2722432872,0.005012357123165322,0.057775837666819145,110.99711408619248,2531.607885905445,5405.5,70.83196673037622,1359.4390704902462,0.029480536390210463,0.15405469524711765,0.029480536390210463,0.15405469524711765,0.0,2.508,604947.8784648884,5829878.7150695585,521454.5207175901,4484080.146749963,107.1154267403987,1573.3670627176716,472.2130811115234,15094.87518431897,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.508,324462.2499682771,2508706.2190811937,269365.0351335701,1922942.324317595,0.005012409332889204,0.057814913859008214,111.00131316001013,2543.6999072784656,5406.0,70.84284429891741,1365.4649403322433,0.029480562551009056,0.15705238836328236,0.029480562551009056,0.15705238836328236,0.0,2.508,604955.9264954076,5805409.044979431,519189.1219584349,4449890.01807303,107.14452348171298,1571.2346950566518,471.570551387783,15068.690978762514,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.512,323930.8021919007,2517412.1519118017,269591.3475386576,1934043.3706729189,0.0050124827565727285,0.057122909254751233,110.99311589420134,2551.245452395655,5406.5,70.84234315112576,1333.3027786584282,0.029480120623326247,0.1602982649558838,0.029480120623326247,0.1602982649558838,0.0,2.512,604940.2156320275,5841897.904084242,520715.93125085504,4488134.334682434,107.08771565007889,1577.4539414645865,471.36876286394556,15096.598778385514,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.518,323783.08325780096,2537212.5067948066,270404.101210639,1955588.3357926174,0.005012572420614985,0.056068443506838435,110.97955516160067,2558.0163599922466,5407.0,70.83345636795198,1283.0910146054891,0.02947948908855559,0.16395052484146205,0.02947948908855559,0.16395052484146205,0.0,2.518,604914.2268104852,5906379.657836273,522968.541604053,4552416.139639317,106.99368148440915,1587.5549054349367,471.33160048903795,15148.213376648131,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.522,323924.37304909754,2548772.2625021976,270423.96332421934,1964392.1256095562,0.005012629651230746,0.055359081047056835,110.97056500982465,2558.62025949561,5407.5,70.82387163211664,1249.0808021788691,0.02947909373061521,0.1652657954301908,0.02947909373061521,0.1652657954301908,0.0,2.522,604896.9985333799,5939994.275670061,522954.95456018794,4578077.905570446,106.9313018468603,1594.5473488401526,471.4999583523774,15186.036809350451,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.52,325747.75085423054,2546869.9994800086,271005.8282305624,1958115.3789375194,0.0050125484523024155,0.05566183983066352,110.97097932470821,2535.1757726827705,5408.0,70.81526021756281,1258.1662619717483,0.029479268161768452,0.1584520555729865,0.029479268161768452,0.1584520555729865,0.0,2.52,604897.7924858028,5900853.572349574,520860.4170523773,4536765.571558493,106.9341773271496,1593.8341445402275,472.57697838332314,15201.742010807324,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.511,326582.2494771342,2513265.8495875713,270093.98471817526,1922811.1814867356,0.005012367890273307,0.05720373239016368,110.98746814831676,2515.262718782897,5408.5,70.8187240684547,1327.1796982950261,0.029480183519817137,0.15020159682782958,0.029480183519817137,0.15020159682782958,0.0,2.511,604929.3916111701,5781524.786896953,516929.75603453733,4423240.982688898,107.04856113625388,1580.908160282433,473.4413764008934,15151.436242795378,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.504,324235.79908980645,2458722.573212365,264658.3383996282,1859027.6914742682,0.005012335102747238,0.05848455442535304,111.00962430967739,2524.301777900416,5409.0,70.8371564814608,1394.424948684132,0.029481026069280148,0.14989973465735348,0.029481026069280148,0.14989973465735348,0.0,2.504,604971.8563963274,5654568.869065888,509083.9449584481,4275390.898293867,107.202094085567,1566.1839076641738,472.6830777376287,15055.170005593302,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.502,321557.59195588087,2412158.184606031,257897.02934409794,1795721.4844010337,0.005012408147481233,0.05889961735005343,111.02289926227103,2538.365944765522,5409.5,70.85588166599943,1421.4348591486976,0.029481328305107368,0.15209947258395687,0.029481328305107368,0.15209947258395687,0.0,2.502,604997.3019745087,5558092.344547367,499214.10324793146,4137699.550172222,107.29399337314423,1559.2157350306697,471.95513207441115,14994.300327951105,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.5,318779.952202139,2365736.274162803,251398.23720179521,1734934.1731150963,0.005012497140769411,0.059324145372277926,111.03767079884037,2553.9699675325483,5410.0,70.87704335224755,1450.069907754236,0.029481650440639426,0.15481972758303933,0.029481650440639426,0.15481972758303933,0.0,2.5,605025.6185400494,5463997.839324005,489977.8089202829,4007072.4183425624,107.39617361260419,1551.6801636291596,471.1146771351175,14927.092618769053,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.499,317633.579397158,2341459.9341615816,248499.7696191359,1705309.9979543902,0.005012522075068967,0.059521945670883696,111.04350642587036,2558.0046015589173,5410.5,70.88334038410855,1462.1626847957446,0.029481804178168185,0.15517822590019806,0.029481804178168185,0.15517822590019806,0.0,2.499,605036.8059242498,5409607.065522341,485605.14424927125,3939873.956093646,107.43651778903885,1548.696658918051,470.9270158813907,14903.111939514602,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.501,321349.7626955593,2380950.8622685866,255020.31748532513,1758096.187765276,0.005012336685639274,0.059025439206357506,111.02069896499685,2527.106951376363,5411.0,70.84255912698521,1422.2731682471458,0.029481421417680634,0.1479085676813746,0.029481421417680634,0.1479085676813746,0.0,2.501,604993.0842836192,5466227.788052933,493140.50651029847,4036267.353487446,107.27876593034733,1560.2306627707685,472.9763472270207,15018.634175593237,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.508,326759.3680379583,2459888.491188719,265392.6708746398,1856322.1587804183,0.00501218339414085,0.05761276553286805,110.98314074518458,2490.831772721064,5411.5,70.79075997451274,1334.577719040416,0.02948044934136258,0.14108080652837668,0.02948044934136258,0.14108080652837668,0.0,2.508,604921.0982959298,5613863.08699099,506028.44661220897,4236427.172235314,107.01855190834128,1582.2658249913256,475.7527176607262,15205.136127997477,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.522,331869.45052715344,2558726.7916439883,275516.0084662196,1971311.5802030507,0.005012170529609235,0.054987585203310874,110.93538839343479,2463.2776995376653,5412.0,70.72599805715511,1194.06622527515,0.02947892114540387,0.1388464667180436,0.02947892114540387,0.1388464667180436,0.0,2.522,604829.5965248833,5827993.931921104,519031.60878371214,4490042.455829215,106.68692128227106,1614.3295543598306,478.22560269292853,15436.380642782984,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
0.0,2.535,334893.51266176236,2645248.0981615568,283857.7094210096,2075856.3901566656,0.005012313213672993,0.052658872542624094,110.90580960802613,2454.320464788014,5412.5,70.67956413657407,1085.0491121594807,0.029477806328871935,0.1422224969089849,0.029477806328871935,0.1422224969089849,0.0,2.535,604772.931262662,6042923.775251674,531946.1746068114,4742179.738378437,106.4810562810296,1637.377479732266,478.69185074113295,15568.988036454853,BET_THE_FARM_UNIT1_1_WDVG_Petrophysic
