,MD,Well
102,6752.398823529411,GRIFFIN 1
103,6764.857058823529,GRIFFIN 1
104,6777.315294117647,GRIFFIN 1
105,6789.773529411765,GRIFFIN 1
106,6802.231764705882,GRIFFIN 1
107,6814.69,GRIFFIN 1
108,6832.353333333333,GRIFFIN 1
109,6850.016666666666,GRIFFIN 1
110,6867.679999999999,GRIFFIN 1
111,6885.343333333333,GRIFFIN 1
112,6903.006666666666,GRIFFIN 1
113,6920.67,GRIFFIN 1
114,6938.333333333333,GRIFFIN 1
115,6955.996666666666,GRIFFIN 1
116,6973.66,GRIFFIN 1
117,6991.323333333333,GRIFFIN 1
118,7008.986666666667,GRIFFIN 1
119,7026.65,GRIFFIN 1
120,7044.3133333333335,GRIFFIN 1
121,7061.9766666666665,GRIFFIN 1
122,7079.639999999999,GRIFFIN 1
123,7097.303333333333,GRIFFIN 1
124,7114.966666666666,GRIFFIN 1
125,7132.63,GRIFFIN 1
126,7150.293333333333,GRIFFIN 1
127,7167.956666666667,GRIFFIN 1
128,7185.62,GRIFFIN 1
129,7202.577878787879,GRIFFIN 1
130,7219.535757575757,GRIFFIN 1
131,7236.493636363636,GRIFFIN 1
132,7253.451515151515,GRIFFIN 1
133,7270.409393939393,GRIFFIN 1
134,7287.367272727272,GRIFFIN 1
135,7304.325151515151,GRIFFIN 1
136,7321.2830303030305,GRIFFIN 1
137,7338.240909090909,GRIFFIN 1
138,7355.198787878788,GRIFFIN 1
139,7372.156666666667,GRIFFIN 1
140,7389.114545454545,GRIFFIN 1
141,7406.072424242424,GRIFFIN 1
142,7423.030303030303,GRIFFIN 1
143,7439.988181818181,GRIFFIN 1
144,7456.94606060606,GRIFFIN 1
145,7473.903939393939,GRIFFIN 1
146,7490.861818181818,GRIFFIN 1
147,7507.819696969696,GRIFFIN 1
148,7524.7775757575755,GRIFFIN 1
149,7541.735454545455,GRIFFIN 1
150,7558.693333333333,GRIFFIN 1
151,7575.651212121212,GRIFFIN 1
152,7592.609090909091,GRIFFIN 1
153,7609.566969696969,GRIFFIN 1
154,7626.524848484848,GRIFFIN 1
155,7643.482727272727,GRIFFIN 1
156,7660.440606060605,GRIFFIN 1
157,7677.398484848484,GRIFFIN 1
158,7694.356363636363,GRIFFIN 1
159,7711.3142424242415,GRIFFIN 1
160,7728.2721212121205,GRIFFIN 1
161,7745.23,GRIFFIN 1
162,7759.784210526315,GRIFFIN 1
163,7774.338421052631,GRIFFIN 1
164,7788.892631578947,GRIFFIN 1
165,7803.4468421052625,GRIFFIN 1
166,7818.001052631579,GRIFFIN 1
167,7832.555263157895,GRIFFIN 1
168,7847.109473684211,GRIFFIN 1
169,7861.663684210526,GRIFFIN 1
170,7876.217894736842,GRIFFIN 1
171,7890.772105263158,GRIFFIN 1
172,7905.3263157894735,GRIFFIN 1
173,7919.880526315789,GRIFFIN 1
174,7934.434736842105,GRIFFIN 1
175,7948.988947368421,GRIFFIN 1
176,7963.543157894737,GRIFFIN 1
177,7978.097368421053,GRIFFIN 1
178,7992.651578947369,GRIFFIN 1
179,8007.2057894736845,GRIFFIN 1
0,5249.52,LAITALA 2
1,5265.9335,LAITALA 2
2,5282.347000000001,LAITALA 2
3,5298.7605,LAITALA 2
4,5315.174,LAITALA 2
5,5331.587500000001,LAITALA 2
6,5348.001,LAITALA 2
7,5364.4145,LAITALA 2
8,5380.828,LAITALA 2
9,5397.2415,LAITALA 2
10,5413.655000000001,LAITALA 2
11,5430.0685,LAITALA 2
12,5446.482,LAITALA 2
13,5462.8955000000005,LAITALA 2
14,5479.309,LAITALA 2
15,5495.7225,LAITALA 2
16,5512.136,LAITALA 2
17,5528.5495,LAITALA 2
18,5544.963,LAITALA 2
19,5561.3765,LAITALA 2
20,5577.79,LAITALA 2
21,5591.516875,LAITALA 2
22,5605.24375,LAITALA 2
23,5618.970625,LAITALA 2
24,5632.6975,LAITALA 2
25,5646.424375,LAITALA 2
26,5660.15125,LAITALA 2
27,5673.878125,LAITALA 2
28,5687.605,LAITALA 2
29,5701.331875,LAITALA 2
30,5715.05875,LAITALA 2
31,5728.785625,LAITALA 2
32,5742.5125,LAITALA 2
33,5756.239375,LAITALA 2
34,5769.96625,LAITALA 2
35,5783.693125,LAITALA 2
36,5797.42,LAITALA 2
37,5812.844545454545,LAITALA 2
38,5828.269090909091,LAITALA 2
39,5843.693636363637,LAITALA 2
40,5859.118181818182,LAITALA 2
41,5874.5427272727275,LAITALA 2
42,5889.967272727273,LAITALA 2
43,5905.391818181818,LAITALA 2
44,5920.816363636363,LAITALA 2
45,5936.24090909091,LAITALA 2
46,5951.665454545455,LAITALA 2
47,5967.09,LAITALA 2
48,5982.514545454545,LAITALA 2
49,5997.939090909091,LAITALA 2
50,6013.363636363637,LAITALA 2
51,6028.788181818182,LAITALA 2
52,6044.2127272727275,LAITALA 2
53,6059.637272727273,LAITALA 2
54,6075.061818181818,LAITALA 2
55,6090.486363636363,LAITALA 2
56,6105.91090909091,LAITALA 2
57,6121.335454545455,LAITALA 2
58,6136.76,LAITALA 2
59,6150.741666666667,LAITALA 2
60,6164.723333333333,LAITALA 2
61,6178.705,LAITALA 2
62,6192.6866666666665,LAITALA 2
63,6206.668333333333,LAITALA 2
64,6220.65,LAITALA 2
65,6234.964444444444,LAITALA 2
66,6249.278888888889,LAITALA 2
67,6263.593333333333,LAITALA 2
68,6277.9077777777775,LAITALA 2
69,6292.222222222222,LAITALA 2
70,6306.536666666667,LAITALA 2
71,6320.851111111111,LAITALA 2
72,6335.165555555555,LAITALA 2
73,6349.48,LAITALA 2
74,6363.794444444445,LAITALA 2
75,6378.108888888889,LAITALA 2
76,6392.423333333333,LAITALA 2
77,6406.737777777778,LAITALA 2
78,6421.052222222223,LAITALA 2
79,6435.366666666667,LAITALA 2
80,6449.681111111111,LAITALA 2
81,6463.995555555556,LAITALA 2
82,6478.31,LAITALA 2
83,6492.44125,LAITALA 2
84,6506.5725,LAITALA 2
85,6520.703750000001,LAITALA 2
86,6534.835,LAITALA 2
87,6548.9662499999995,LAITALA 2
88,6563.0975,LAITALA 2
89,6577.22875,LAITALA 2
90,6591.36,LAITALA 2
91,6604.142352941176,LAITALA 2
92,6616.924705882353,LAITALA 2
93,6629.707058823529,LAITALA 2
94,6642.489411764705,LAITALA 2
95,6655.271764705882,LAITALA 2
96,6668.054117647059,LAITALA 2
97,6680.836470588235,LAITALA 2
98,6693.618823529411,LAITALA 2
99,6706.401176470588,LAITALA 2
100,6719.1835294117645,LAITALA 2
101,6731.965882352941,LAITALA 2
102,6744.748235294118,LAITALA 2
103,6757.530588235294,LAITALA 2
104,6770.31294117647,LAITALA 2
105,6783.0952941176465,LAITALA 2
106,6795.877647058824,LAITALA 2
107,6808.66,LAITALA 2
108,6825.347142857143,LAITALA 2
109,6842.034285714286,LAITALA 2
110,6858.721428571428,LAITALA 2
111,6875.408571428571,LAITALA 2
112,6892.095714285714,LAITALA 2
113,6908.782857142857,LAITALA 2
114,6925.47,LAITALA 2
115,6942.157142857142,LAITALA 2
116,6958.844285714285,LAITALA 2
117,6975.5314285714285,LAITALA 2
118,6992.2185714285715,LAITALA 2
119,7008.905714285715,LAITALA 2
120,7025.592857142858,LAITALA 2
121,7042.28,LAITALA 2
122,7058.967142857143,LAITALA 2
123,7075.654285714286,LAITALA 2
124,7092.341428571429,LAITALA 2
125,7109.028571428572,LAITALA 2
126,7125.715714285714,LAITALA 2
127,7142.402857142857,LAITALA 2
128,7159.09,LAITALA 2
129,7175.569696969697,LAITALA 2
130,7192.049393939394,LAITALA 2
131,7208.529090909091,LAITALA 2
132,7225.008787878788,LAITALA 2
133,7241.488484848485,LAITALA 2
134,7257.968181818182,LAITALA 2
135,7274.447878787879,LAITALA 2
136,7290.927575757576,LAITALA 2
137,7307.407272727273,LAITALA 2
138,7323.88696969697,LAITALA 2
139,7340.366666666667,LAITALA 2
140,7356.846363636364,LAITALA 2
141,7373.32606060606,LAITALA 2
142,7389.8057575757575,LAITALA 2
143,7406.285454545455,LAITALA 2
144,7422.765151515152,LAITALA 2
145,7439.244848484848,LAITALA 2
146,7455.7245454545455,LAITALA 2
147,7472.204242424243,LAITALA 2
148,7488.683939393939,LAITALA 2
149,7505.163636363636,LAITALA 2
150,7521.643333333333,LAITALA 2
151,7538.123030303031,LAITALA 2
152,7554.602727272727,LAITALA 2
153,7571.082424242424,LAITALA 2
154,7587.562121212121,LAITALA 2
155,7604.041818181819,LAITALA 2
156,7620.521515151515,LAITALA 2
157,7637.001212121212,LAITALA 2
158,7653.480909090909,LAITALA 2
159,7669.960606060606,LAITALA 2
160,7686.440303030303,LAITALA 2
161,7702.92,LAITALA 2
162,7718.431052631579,LAITALA 2
163,7733.942105263158,LAITALA 2
164,7749.453157894737,LAITALA 2
165,7764.964210526316,LAITALA 2
166,7780.475263157895,LAITALA 2
167,7795.986315789473,LAITALA 2
168,7811.497368421053,LAITALA 2
169,7827.008421052632,LAITALA 2
170,7842.51947368421,LAITALA 2
171,7858.03052631579,LAITALA 2
172,7873.541578947368,LAITALA 2
173,7889.0526315789475,LAITALA 2
174,7904.563684210527,LAITALA 2
175,7920.074736842105,LAITALA 2
176,7935.585789473685,LAITALA 2
177,7951.096842105263,LAITALA 2
178,7966.607894736842,LAITALA 2
179,7982.118947368421,LAITALA 2
0,5369.05,THOMPSON `24` 1
1,5385.1925,THOMPSON `24` 1
2,5401.335,THOMPSON `24` 1
3,5417.4775,THOMPSON `24` 1
4,5433.62,THOMPSON `24` 1
5,5449.7625,THOMPSON `24` 1
6,5465.905,THOMPSON `24` 1
7,5482.0475,THOMPSON `24` 1
8,5498.19,THOMPSON `24` 1
9,5514.3324999999995,THOMPSON `24` 1
10,5530.475,THOMPSON `24` 1
11,5546.6175,THOMPSON `24` 1
12,5562.76,THOMPSON `24` 1
13,5578.9025,THOMPSON `24` 1
14,5595.045,THOMPSON `24` 1
15,5611.1875,THOMPSON `24` 1
16,5627.33,THOMPSON `24` 1
17,5643.4725,THOMPSON `24` 1
18,5659.615,THOMPSON `24` 1
19,5675.7575,THOMPSON `24` 1
20,5691.9,THOMPSON `24` 1
21,5706.014375,THOMPSON `24` 1
22,5720.12875,THOMPSON `24` 1
23,5734.243125,THOMPSON `24` 1
24,5748.3575,THOMPSON `24` 1
25,5762.471874999999,THOMPSON `24` 1
26,5776.586249999999,THOMPSON `24` 1
27,5790.7006249999995,THOMPSON `24` 1
28,5804.815,THOMPSON `24` 1
29,5818.929375,THOMPSON `24` 1
30,5833.04375,THOMPSON `24` 1
31,5847.158125,THOMPSON `24` 1
32,5861.272499999999,THOMPSON `24` 1
33,5875.386874999999,THOMPSON `24` 1
34,5889.501249999999,THOMPSON `24` 1
35,5903.615624999999,THOMPSON `24` 1
36,5917.73,THOMPSON `24` 1
37,5933.3727272727265,THOMPSON `24` 1
38,5949.015454545454,THOMPSON `24` 1
39,5964.658181818181,THOMPSON `24` 1
40,5980.300909090909,THOMPSON `24` 1
41,5995.943636363636,THOMPSON `24` 1
42,6011.586363636363,THOMPSON `24` 1
43,6027.229090909091,THOMPSON `24` 1
44,6042.871818181818,THOMPSON `24` 1
45,6058.514545454545,THOMPSON `24` 1
46,6074.157272727272,THOMPSON `24` 1
47,6089.799999999999,THOMPSON `24` 1
48,6105.442727272727,THOMPSON `24` 1
49,6121.085454545454,THOMPSON `24` 1
50,6136.728181818182,THOMPSON `24` 1
51,6152.370909090909,THOMPSON `24` 1
52,6168.013636363637,THOMPSON `24` 1
53,6183.6563636363635,THOMPSON `24` 1
54,6199.29909090909,THOMPSON `24` 1
55,6214.941818181818,THOMPSON `24` 1
56,6230.584545454545,THOMPSON `24` 1
57,6246.227272727273,THOMPSON `24` 1
58,6261.87,THOMPSON `24` 1
59,6275.981666666667,THOMPSON `24` 1
60,6290.093333333333,THOMPSON `24` 1
61,6304.205,THOMPSON `24` 1
62,6318.316666666667,THOMPSON `24` 1
63,6332.428333333333,THOMPSON `24` 1
64,6346.54,THOMPSON `24` 1
65,6361.7011111111115,THOMPSON `24` 1
66,6376.862222222222,THOMPSON `24` 1
67,6392.0233333333335,THOMPSON `24` 1
68,6407.184444444444,THOMPSON `24` 1
69,6422.345555555556,THOMPSON `24` 1
70,6437.506666666666,THOMPSON `24` 1
71,6452.667777777778,THOMPSON `24` 1
72,6467.828888888888,THOMPSON `24` 1
73,6482.99,THOMPSON `24` 1
74,6498.151111111111,THOMPSON `24` 1
75,6513.312222222222,THOMPSON `24` 1
76,6528.473333333333,THOMPSON `24` 1
77,6543.634444444444,THOMPSON `24` 1
78,6558.795555555555,THOMPSON `24` 1
79,6573.956666666666,THOMPSON `24` 1
80,6589.1177777777775,THOMPSON `24` 1
81,6604.278888888888,THOMPSON `24` 1
82,6619.44,THOMPSON `24` 1
83,6633.745,THOMPSON `24` 1
84,6648.049999999999,THOMPSON `24` 1
85,6662.355,THOMPSON `24` 1
86,6676.66,THOMPSON `24` 1
87,6690.965,THOMPSON `24` 1
88,6705.27,THOMPSON `24` 1
89,6719.575,THOMPSON `24` 1
90,6733.88,THOMPSON `24` 1
91,6745.987647058823,THOMPSON `24` 1
92,6758.095294117647,THOMPSON `24` 1
93,6770.202941176471,THOMPSON `24` 1
94,6782.310588235294,THOMPSON `24` 1
95,6794.418235294118,THOMPSON `24` 1
96,6806.525882352941,THOMPSON `24` 1
97,6818.633529411764,THOMPSON `24` 1
98,6830.7411764705885,THOMPSON `24` 1
99,6842.848823529412,THOMPSON `24` 1
100,6854.956470588236,THOMPSON `24` 1
101,6867.064117647059,THOMPSON `24` 1
102,6879.171764705882,THOMPSON `24` 1
103,6891.279411764706,THOMPSON `24` 1
104,6903.3870588235295,THOMPSON `24` 1
105,6915.494705882353,THOMPSON `24` 1
106,6927.602352941177,THOMPSON `24` 1
107,6939.71,THOMPSON `24` 1
108,6956.153809523809,THOMPSON `24` 1
109,6972.597619047619,THOMPSON `24` 1
110,6989.041428571429,THOMPSON `24` 1
111,7005.485238095238,THOMPSON `24` 1
112,7021.929047619047,THOMPSON `24` 1
113,7038.372857142857,THOMPSON `24` 1
114,7054.816666666667,THOMPSON `24` 1
115,7071.260476190476,THOMPSON `24` 1
116,7087.704285714286,THOMPSON `24` 1
117,7104.148095238095,THOMPSON `24` 1
118,7120.5919047619045,THOMPSON `24` 1
119,7137.035714285714,THOMPSON `24` 1
120,7153.479523809524,THOMPSON `24` 1
121,7169.923333333333,THOMPSON `24` 1
122,7186.367142857142,THOMPSON `24` 1
123,7202.810952380953,THOMPSON `24` 1
124,7219.254761904762,THOMPSON `24` 1
125,7235.698571428571,THOMPSON `24` 1
126,7252.14238095238,THOMPSON `24` 1
127,7268.5861904761905,THOMPSON `24` 1
128,7285.03,THOMPSON `24` 1
129,7297.754545454545,THOMPSON `24` 1
130,7310.479090909091,THOMPSON `24` 1
131,7323.203636363636,THOMPSON `24` 1
132,7335.928181818182,THOMPSON `24` 1
133,7348.652727272727,THOMPSON `24` 1
134,7361.377272727273,THOMPSON `24` 1
135,7374.101818181818,THOMPSON `24` 1
136,7386.826363636364,THOMPSON `24` 1
137,7399.550909090909,THOMPSON `24` 1
138,7412.2754545454545,THOMPSON `24` 1
139,7425.0,THOMPSON `24` 1
140,7437.7245454545455,THOMPSON `24` 1
141,7450.449090909091,THOMPSON `24` 1
142,7463.173636363636,THOMPSON `24` 1
143,7475.898181818182,THOMPSON `24` 1
144,7488.6227272727265,THOMPSON `24` 1
145,7501.347272727272,THOMPSON `24` 1
146,7514.071818181817,THOMPSON `24` 1
147,7526.796363636363,THOMPSON `24` 1
148,7539.520909090908,THOMPSON `24` 1
149,7552.245454545454,THOMPSON `24` 1
150,7564.969999999999,THOMPSON `24` 1
151,7577.694545454545,THOMPSON `24` 1
152,7590.41909090909,THOMPSON `24` 1
153,7603.143636363636,THOMPSON `24` 1
154,7615.868181818181,THOMPSON `24` 1
155,7628.592727272727,THOMPSON `24` 1
156,7641.317272727272,THOMPSON `24` 1
157,7654.041818181818,THOMPSON `24` 1
158,7666.766363636363,THOMPSON `24` 1
159,7679.490909090909,THOMPSON `24` 1
160,7692.215454545454,THOMPSON `24` 1
0,5437.66,BARR RANCH 1
1,5453.273,BARR RANCH 1
2,5468.8859999999995,BARR RANCH 1
3,5484.499,BARR RANCH 1
4,5500.112,BARR RANCH 1
5,5515.725,BARR RANCH 1
6,5531.338,BARR RANCH 1
7,5546.951,BARR RANCH 1
8,5562.564,BARR RANCH 1
9,5578.177,BARR RANCH 1
10,5593.79,BARR RANCH 1
11,5609.403,BARR RANCH 1
12,5625.016,BARR RANCH 1
13,5640.629,BARR RANCH 1
14,5656.242,BARR RANCH 1
15,5671.855,BARR RANCH 1
16,5687.468,BARR RANCH 1
17,5703.081,BARR RANCH 1
18,5718.694,BARR RANCH 1
19,5734.307,BARR RANCH 1
20,5749.92,BARR RANCH 1
21,5764.7625,BARR RANCH 1
22,5779.605,BARR RANCH 1
23,5794.4475,BARR RANCH 1
24,5809.29,BARR RANCH 1
25,5824.1325,BARR RANCH 1
26,5838.975,BARR RANCH 1
27,5853.8175,BARR RANCH 1
28,5868.66,BARR RANCH 1
29,5883.5025,BARR RANCH 1
30,5898.344999999999,BARR RANCH 1
31,5913.1875,BARR RANCH 1
32,5928.03,BARR RANCH 1
33,5942.8724999999995,BARR RANCH 1
34,5957.715,BARR RANCH 1
35,5972.5575,BARR RANCH 1
36,5987.4,BARR RANCH 1
37,6002.425454545454,BARR RANCH 1
38,6017.450909090909,BARR RANCH 1
39,6032.476363636363,BARR RANCH 1
40,6047.501818181818,BARR RANCH 1
41,6062.527272727272,BARR RANCH 1
42,6077.552727272727,BARR RANCH 1
43,6092.578181818181,BARR RANCH 1
44,6107.603636363636,BARR RANCH 1
45,6122.62909090909,BARR RANCH 1
46,6137.654545454545,BARR RANCH 1
47,6152.68,BARR RANCH 1
48,6167.705454545455,BARR RANCH 1
49,6182.730909090909,BARR RANCH 1
50,6197.756363636364,BARR RANCH 1
51,6212.781818181818,BARR RANCH 1
52,6227.807272727273,BARR RANCH 1
53,6242.832727272727,BARR RANCH 1
54,6257.858181818182,BARR RANCH 1
55,6272.8836363636365,BARR RANCH 1
56,6287.909090909091,BARR RANCH 1
57,6302.9345454545455,BARR RANCH 1
58,6317.96,BARR RANCH 1
59,6332.42,BARR RANCH 1
60,6346.88,BARR RANCH 1
61,6361.34,BARR RANCH 1
62,6375.8,BARR RANCH 1
63,6390.26,BARR RANCH 1
64,6404.72,BARR RANCH 1
65,6419.694444444444,BARR RANCH 1
66,6434.668888888889,BARR RANCH 1
67,6449.643333333333,BARR RANCH 1
68,6464.617777777778,BARR RANCH 1
69,6479.5922222222225,BARR RANCH 1
70,6494.566666666667,BARR RANCH 1
71,6509.541111111112,BARR RANCH 1
72,6524.515555555556,BARR RANCH 1
73,6539.49,BARR RANCH 1
74,6554.464444444445,BARR RANCH 1
75,6569.438888888889,BARR RANCH 1
76,6584.413333333334,BARR RANCH 1
77,6599.387777777778,BARR RANCH 1
78,6614.362222222222,BARR RANCH 1
79,6629.336666666667,BARR RANCH 1
80,6644.311111111111,BARR RANCH 1
81,6659.285555555556,BARR RANCH 1
82,6674.26,BARR RANCH 1
83,6688.780000000001,BARR RANCH 1
84,6703.3,BARR RANCH 1
85,6717.82,BARR RANCH 1
86,6732.34,BARR RANCH 1
87,6746.860000000001,BARR RANCH 1
88,6761.38,BARR RANCH 1
89,6775.9,BARR RANCH 1
90,6790.42,BARR RANCH 1
91,6803.02,BARR RANCH 1
92,6815.62,BARR RANCH 1
93,6828.22,BARR RANCH 1
94,6840.82,BARR RANCH 1
95,6853.42,BARR RANCH 1
96,6866.02,BARR RANCH 1
97,6878.62,BARR RANCH 1
98,6891.22,BARR RANCH 1
99,6903.82,BARR RANCH 1
100,6916.42,BARR RANCH 1
101,6929.0199999999995,BARR RANCH 1
102,6941.62,BARR RANCH 1
103,6954.22,BARR RANCH 1
104,6966.82,BARR RANCH 1
105,6979.42,BARR RANCH 1
106,6992.0199999999995,BARR RANCH 1
107,7004.62,BARR RANCH 1
108,7021.596190476191,BARR RANCH 1
109,7038.572380952381,BARR RANCH 1
110,7055.548571428571,BARR RANCH 1
111,7072.524761904761,BARR RANCH 1
112,7089.500952380952,BARR RANCH 1
113,7106.477142857143,BARR RANCH 1
114,7123.453333333333,BARR RANCH 1
115,7140.429523809524,BARR RANCH 1
116,7157.405714285715,BARR RANCH 1
117,7174.3819047619045,BARR RANCH 1
118,7191.358095238095,BARR RANCH 1
119,7208.334285714285,BARR RANCH 1
120,7225.310476190476,BARR RANCH 1
121,7242.286666666667,BARR RANCH 1
122,7259.262857142857,BARR RANCH 1
123,7276.239047619048,BARR RANCH 1
124,7293.2152380952375,BARR RANCH 1
125,7310.191428571428,BARR RANCH 1
126,7327.167619047619,BARR RANCH 1
127,7344.143809523809,BARR RANCH 1
128,7361.12,BARR RANCH 1
129,7373.913636363636,BARR RANCH 1
130,7386.7072727272725,BARR RANCH 1
131,7399.500909090909,BARR RANCH 1
132,7412.294545454545,BARR RANCH 1
133,7425.0881818181815,BARR RANCH 1
134,7437.881818181818,BARR RANCH 1
135,7450.675454545454,BARR RANCH 1
136,7463.4690909090905,BARR RANCH 1
137,7476.262727272728,BARR RANCH 1
138,7489.056363636364,BARR RANCH 1
139,7501.85,BARR RANCH 1
140,7514.643636363637,BARR RANCH 1
141,7527.437272727273,BARR RANCH 1
142,7540.230909090909,BARR RANCH 1
143,7553.024545454546,BARR RANCH 1
144,7565.818181818182,BARR RANCH 1
145,7578.611818181818,BARR RANCH 1
146,7591.405454545455,BARR RANCH 1
147,7604.199090909091,BARR RANCH 1
148,7616.992727272727,BARR RANCH 1
149,7629.786363636364,BARR RANCH 1
150,7642.58,BARR RANCH 1
151,7655.373636363636,BARR RANCH 1
152,7668.167272727273,BARR RANCH 1
153,7680.960909090909,BARR RANCH 1
154,7693.754545454546,BARR RANCH 1
155,7706.5481818181825,BARR RANCH 1
156,7719.341818181819,BARR RANCH 1
157,7732.135454545455,BARR RANCH 1
158,7744.929090909091,BARR RANCH 1
159,7757.722727272728,BARR RANCH 1
160,7770.516363636364,BARR RANCH 1
161,7783.31,BARR RANCH 1
162,7795.693684210527,BARR RANCH 1
163,7808.077368421053,BARR RANCH 1
164,7820.461052631579,BARR RANCH 1
165,7832.844736842106,BARR RANCH 1
166,7845.228421052632,BARR RANCH 1
167,7857.612105263158,BARR RANCH 1
168,7869.995789473684,BARR RANCH 1
169,7882.379473684211,BARR RANCH 1
170,7894.763157894738,BARR RANCH 1
171,7907.146842105263,BARR RANCH 1
172,7919.53052631579,BARR RANCH 1
173,7931.914210526316,BARR RANCH 1
174,7944.297894736843,BARR RANCH 1
175,7956.6815789473685,BARR RANCH 1
176,7969.065263157895,BARR RANCH 1
177,7981.448947368422,BARR RANCH 1
178,7993.832631578948,BARR RANCH 1
179,8006.216315789474,BARR RANCH 1
0,5526.28,BET THE FARM UNIT 1
1,5540.87,BET THE FARM UNIT 1
2,5555.46,BET THE FARM UNIT 1
3,5570.05,BET THE FARM UNIT 1
4,5584.639999999999,BET THE FARM UNIT 1
5,5599.23,BET THE FARM UNIT 1
6,5613.82,BET THE FARM UNIT 1
7,5628.41,BET THE FARM UNIT 1
8,5643.0,BET THE FARM UNIT 1
9,5657.59,BET THE FARM UNIT 1
10,5672.18,BET THE FARM UNIT 1
11,5686.7699999999995,BET THE FARM UNIT 1
12,5701.36,BET THE FARM UNIT 1
13,5715.95,BET THE FARM UNIT 1
14,5730.54,BET THE FARM UNIT 1
15,5745.13,BET THE FARM UNIT 1
16,5759.72,BET THE FARM UNIT 1
17,5774.3099999999995,BET THE FARM UNIT 1
18,5788.9,BET THE FARM UNIT 1
19,5803.49,BET THE FARM UNIT 1
20,5818.08,BET THE FARM UNIT 1
21,5832.14625,BET THE FARM UNIT 1
22,5846.2125,BET THE FARM UNIT 1
23,5860.27875,BET THE FARM UNIT 1
24,5874.345,BET THE FARM UNIT 1
25,5888.41125,BET THE FARM UNIT 1
26,5902.4775,BET THE FARM UNIT 1
27,5916.54375,BET THE FARM UNIT 1
28,5930.610000000001,BET THE FARM UNIT 1
29,5944.67625,BET THE FARM UNIT 1
30,5958.7425,BET THE FARM UNIT 1
31,5972.80875,BET THE FARM UNIT 1
32,5986.875,BET THE FARM UNIT 1
33,6000.94125,BET THE FARM UNIT 1
34,6015.007500000001,BET THE FARM UNIT 1
35,6029.0737500000005,BET THE FARM UNIT 1
36,6043.14,BET THE FARM UNIT 1
37,6057.928181818183,BET THE FARM UNIT 1
38,6072.716363636364,BET THE FARM UNIT 1
39,6087.504545454545,BET THE FARM UNIT 1
40,6102.2927272727275,BET THE FARM UNIT 1
41,6117.08090909091,BET THE FARM UNIT 1
42,6131.869090909091,BET THE FARM UNIT 1
43,6146.657272727272,BET THE FARM UNIT 1
44,6161.445454545455,BET THE FARM UNIT 1
45,6176.233636363637,BET THE FARM UNIT 1
46,6191.021818181818,BET THE FARM UNIT 1
47,6205.8099999999995,BET THE FARM UNIT 1
48,6220.598181818182,BET THE FARM UNIT 1
49,6235.386363636364,BET THE FARM UNIT 1
50,6250.174545454545,BET THE FARM UNIT 1
51,6264.962727272727,BET THE FARM UNIT 1
52,6279.750909090909,BET THE FARM UNIT 1
53,6294.539090909091,BET THE FARM UNIT 1
54,6309.327272727272,BET THE FARM UNIT 1
55,6324.115454545454,BET THE FARM UNIT 1
56,6338.903636363636,BET THE FARM UNIT 1
57,6353.691818181818,BET THE FARM UNIT 1
58,6368.48,BET THE FARM UNIT 1
59,6382.849999999999,BET THE FARM UNIT 1
60,6397.219999999999,BET THE FARM UNIT 1
61,6411.59,BET THE FARM UNIT 1
62,6425.96,BET THE FARM UNIT 1
63,6440.33,BET THE FARM UNIT 1
64,6454.7,BET THE FARM UNIT 1
65,6470.080555555555,BET THE FARM UNIT 1
66,6485.461111111111,BET THE FARM UNIT 1
67,6500.841666666666,BET THE FARM UNIT 1
68,6516.222222222222,BET THE FARM UNIT 1
69,6531.602777777778,BET THE FARM UNIT 1
70,6546.983333333334,BET THE FARM UNIT 1
71,6562.363888888889,BET THE FARM UNIT 1
72,6577.7444444444445,BET THE FARM UNIT 1
73,6593.125,BET THE FARM UNIT 1
74,6608.5055555555555,BET THE FARM UNIT 1
75,6623.886111111111,BET THE FARM UNIT 1
76,6639.266666666666,BET THE FARM UNIT 1
77,6654.647222222222,BET THE FARM UNIT 1
78,6670.027777777778,BET THE FARM UNIT 1
79,6685.408333333334,BET THE FARM UNIT 1
80,6700.788888888889,BET THE FARM UNIT 1
81,6716.169444444445,BET THE FARM UNIT 1
82,6731.55,BET THE FARM UNIT 1
83,6745.6825,BET THE FARM UNIT 1
84,6759.8150000000005,BET THE FARM UNIT 1
85,6773.9475,BET THE FARM UNIT 1
86,6788.08,BET THE FARM UNIT 1
87,6802.2125,BET THE FARM UNIT 1
88,6816.344999999999,BET THE FARM UNIT 1
89,6830.4775,BET THE FARM UNIT 1
90,6844.61,BET THE FARM UNIT 1
91,6857.027058823529,BET THE FARM UNIT 1
92,6869.444117647058,BET THE FARM UNIT 1
93,6881.861176470588,BET THE FARM UNIT 1
94,6894.278235294118,BET THE FARM UNIT 1
95,6906.695294117647,BET THE FARM UNIT 1
96,6919.112352941176,BET THE FARM UNIT 1
97,6931.529411764705,BET THE FARM UNIT 1
98,6943.946470588235,BET THE FARM UNIT 1
99,6956.363529411765,BET THE FARM UNIT 1
100,6968.780588235294,BET THE FARM UNIT 1
101,6981.197647058823,BET THE FARM UNIT 1
102,6993.614705882353,BET THE FARM UNIT 1
103,7006.031764705882,BET THE FARM UNIT 1
104,7018.448823529411,BET THE FARM UNIT 1
105,7030.865882352941,BET THE FARM UNIT 1
106,7043.282941176471,BET THE FARM UNIT 1
